id,name,description,neighborhood_overview,host_id,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,availability_eoy,number_of_reviews_ly,estimated_occupancy_l365d,estimated_revenue_l365d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,review_scores_rating_missing,review_scores_accuracy_missing,review_scores_cleanliness_missing,review_scores_checkin_missing,review_scores_communication_missing,review_scores_location_missing,review_scores_value_missing
1306854554543308924,Cozy Compact Studio Apt/WIFI-Somerset/Orchard Area,"Cozy & harmonious decor Studio Apt is located at Central prime location. it provides easy access to CBD, tourists spots & the iconic shopping belt of Orchard Road which offers an exciting blend of entertainment, retail & dining experiences. My place is good for couples, solo adventurers, business travelers, families (with kids), and big groups.",Unknown,61619807,Ong,2016-03-05,Singapore,Unknown,within an hour,1.0,1.0,f,https://a0.muscache.com/im/pictures/user/30fbfcca-8eb3-473a-82d2-7edf5cc7c656.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/30fbfcca-8eb3-473a-82d2-7edf5cc7c656.jpg?aki_policy=profile_x_medium,River Valley,47,91,"['email', 'phone']",t,t,Unknown,River Valley,Central Region,1.29646,103.83895,Entire serviced apartment,Entire home/apt,3,1.0,1 bath,1.0,1.0,"[""Dishes and silverware"", ""Refrigerator"", ""Hair dryer"", ""Wifi"", ""Clothing storage"", ""Dryer"", ""Luggage dropoff allowed"", ""Air conditioning"", ""Elevator"", ""Iron"", ""Washer"", ""Hangers"", ""Long term stays allowed"", ""Bidet"", ""TV"", ""Hot water"", ""Microwave"", ""Bed linens"", ""Stove"", ""Smoke alarm"", ""Essentials"", ""Dedicated workspace"", ""Self check-in"", ""Kitchen"", ""Hot water kettle"", ""Building staff""]",214.0,2,365,1.0,3.0,365.0,365.0,2.4,365.0,t,23,53,83,256,1,1,0,88,0,6,1284.0,2025-02-10,2025-02-10,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Authorised Serviced Apartment,t,47,37,10,0,0.13,0,0,0,0,0,0,0
1306859544303077350,City Cozy Studio Apt /WIFI @ Somerset/Orchard Area,"Cozy & harmonious decor Studio Apt is located at Central prime location. it provides easy access to CBD, tourists spots & the iconic shopping belt of Orchard Road which offers an exciting blend of entertainment, retail & dining experiences. My place is good for couples, solo adventurers, business travelers, families (with kids), and big groups.",Unknown,109333133,Pat,2017-01-01,Singapore,Unknown,within an hour,0.98,0.99,f,https://a0.muscache.com/im/pictures/user/c67de804-dc7b-4c7c-b19f-f0895f219531.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/c67de804-dc7b-4c7c-b19f-f0895f219531.jpg?aki_policy=profile_x_medium,River Valley,71,86,"['email', 'phone']",t,f,Unknown,River Valley,Central Region,1.2965011125578594,103.8406988848697,Entire serviced apartment,Entire home/apt,4,1.0,1 bath,1.0,1.0,"[""Dishes and silverware"", ""Hair dryer"", ""Wifi"", ""Clothing storage"", ""Dryer"", ""Luggage dropoff allowed"", ""Air conditioning"", ""Mini fridge"", ""Elevator"", ""Iron"", ""Washer"", ""Hangers"", ""Long term stays allowed"", ""Bidet"", ""TV"", ""Hot water"", ""Microwave"", ""Bed linens"", ""Stove"", ""Smoke alarm"", ""Essentials"", ""Dedicated workspace"", ""Self check-in"", ""Kitchen"", ""Hot water kettle"", ""Building staff""]",253.0,2,365,1.0,3.0,365.0,365.0,2.4,365.0,t,21,51,81,171,1,1,0,86,0,6,1518.0,2025-01-02,2025-01-02,5.0,5.0,5.0,5.0,5.0,5.0,4.0,Authorised Serviced Apartment,t,71,56,15,0,0.11,0,0,0,0,0,0,0
1309312515411968346,Family Room (2 queen beds and 1 single bed),"This spacious room consists of 2 Queen beds and 1 Single bed. Guests can enjoy views of the bustling neighborhood from the comfort of their room.<br /><br />Rooms come with air conditioning and an en suite bathroom with shower. Each is equipped with a satellite TV, tea/coffee maker and personal safe.",Unknown,554949756,Front,2024-01-06,Unknown,Unknown,within an hour,0.9,0.99,f,https://a0.muscache.com/im/pictures/user/User/original/cb7dc544-d5ff-4cb4-ba64-34870fd851ec.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User/original/cb7dc544-d5ff-4cb4-ba64-34870fd851ec.jpeg?aki_policy=profile_x_medium,Rochor,6,6,"['email', 'phone']",t,t,Unknown,Rochor,Central Region,1.3092046,103.85317,Room in hotel,Private room,5,1.0,1 private bath,1.0,3.0,"[""Refrigerator"", ""First aid kit"", ""Hair dryer"", ""Free parking on premises"", ""Wifi"", ""Clothing storage"", ""Dryer"", ""Luggage dropoff allowed"", ""Air conditioning"", ""Safe"", ""Mini fridge"", ""Elevator"", ""Iron"", ""Carbon monoxide alarm"", ""Shower gel"", ""Washer"", ""Fire extinguisher"", ""Hangers"", ""Long term stays allowed"", ""Heating"", ""Bidet"", ""Body soap"", ""TV"", ""Hot water"", ""Microwave"", ""Bed linens"", ""Bathtub"", ""Smoke alarm"", ""Essentials"", ""Dedicated workspace"", ""Cleaning available during stay"", ""Conditioner"", ""Hot water kettle"", ""Crib"", ""Coffee"", ""Shampoo""]",428.0,1,365,1.0,1.0,365.0,365.0,1.0,365.0,t,4,7,8,145,3,3,2,8,0,18,7704.0,2025-08-23,2025-09-11,4.0,4.0,4.33,4.67,4.33,3.67,3.67,M1234,t,6,0,6,0,2.43,0,0,0,0,0,0,0
1309428590557640347,Spacious Attic Studio Near Town,"This building has been newly furnished and renovated just this week! We are ready to hereby welcome our 1st batch of tenants that will be coming soon. <br /><br />Washing machine and fridge are also inside each of the units so 0 sharing needed! <br /><br />All units/rooms are 100% private so there will be no sharing of anything required, except for the main door!<br /><br />Well , enough of explaining , come down to take a look for yourself and be stunned with this apartment due to its ample space + fully furnished set up.",Unknown,657864050,Singapore,2024-10-18,Unknown,Enjoy holiday,a few days or more,0.0,0.0,f,https://a0.muscache.com/im/pictures/user/User/original/7368f845-5a77-4961-bc48-d0bd845a8bfc.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User/original/7368f845-5a77-4961-bc48-d0bd845a8bfc.jpeg?aki_policy=profile_x_medium,Kallang,7,7,"['email', 'phone']",t,t,Unknown,Kallang,Central Region,1.31612,103.85831,Entire rental unit,Entire home/apt,2,1.0,1 bath,0.0,1.0,"[""Dryer"", ""Smoke alarm"", ""Heating"", ""Essentials"", ""Dedicated workspace"", ""Air conditioning"", ""TV"", ""Paid parking on premises"", ""Hot water"", ""Self check-in"", ""Kitchen"", ""Washer"", ""Fire extinguisher"", ""Exterior security cameras on property"", ""Building staff"", ""Wifi""]",137.0,92,365,92.0,92.0,365.0,365.0,92.0,365.0,t,30,60,90,365,0,0,0,95,0,0,0.0,Unknown,Unknown,4.75,4.8,4.73,4.93,4.93,4.86,4.6,Unknown,t,7,7,0,0,0.0,1,1,1,1,1,1,1
1309466989404771093,Spacious Studio Unit In Town,"This building has been newly furnished and renovated just this week! We are ready to hereby welcome our 1st batch of tenants that will be coming soon. <br /><br />Washing machine and fridge are also inside each of the units so 0 sharing needed! <br /><br />All units/rooms are 100% private so there will be no sharing of anything required, except for the main door<br /><br />Well , enough of explaining , come down to take a look for yourself and be stunned with this apartment due to its ample space + fully furnished set up.",Unknown,657864050,Singapore,2024-10-18,Unknown,Enjoy holiday,a few days or more,0.0,0.0,f,https://a0.muscache.com/im/pictures/user/User/original/7368f845-5a77-4961-bc48-d0bd845a8bfc.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User/original/7368f845-5a77-4961-bc48-d0bd845a8bfc.jpeg?aki_policy=profile_x_medium,Kallang,7,7,"['email', 'phone']",t,t,Unknown,Kallang,Central Region,1.31599,103.85688,Entire home,Entire home/apt,2,1.0,1 bath,0.0,1.0,"[""Dryer"", ""Smoke alarm"", ""Heating"", ""Essentials"", ""Dedicated workspace"", ""Air conditioning"", ""Body soap"", ""Extra pillows and blankets"", ""TV"", ""Paid parking on premises"", ""Hot water"", ""Washer"", ""Fire extinguisher"", ""Exterior security cameras on property"", ""Wifi""]",124.0,92,365,92.0,92.0,365.0,365.0,92.0,365.0,t,30,60,90,365,0,0,0,95,0,0,0.0,Unknown,Unknown,4.75,4.8,4.73,4.93,4.93,4.86,4.6,Unknown,t,7,7,0,0,0.0,1,1,1,1,1,1,1
1309472050479764448,Cosy 1 bedroom unit in town,"This building has been newly furnished and renovated just this week! We are ready to hereby welcome our 1st batch of tenants that will be coming soon. <br /><br />All units/rooms are 100% private so there will be no sharing of anything required, except for the main door ( DUH ! ) <br /><br />Well , enough of explaining , come down to take a look for yourself and be stunned with this apartment due to its ample space + fully furnished set up.",Unknown,657864050,Singapore,2024-10-18,Unknown,Enjoy holiday,a few days or more,0.0,0.0,f,https://a0.muscache.com/im/pictures/user/User/original/7368f845-5a77-4961-bc48-d0bd845a8bfc.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User/original/7368f845-5a77-4961-bc48-d0bd845a8bfc.jpeg?aki_policy=profile_x_medium,Kallang,7,7,"['email', 'phone']",t,t,Unknown,Kallang,Central Region,1.3141117267160858,103.85765353625284,Entire home,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Dryer"", ""Smoke alarm"", ""Heating"", ""Essentials"", ""Dedicated workspace"", ""Air conditioning"", ""TV"", ""Paid parking on premises"", ""Hot water"", ""Kitchen"", ""Washer"", ""Fire extinguisher"", ""Exterior security cameras on property"", ""Wifi""]",108.0,92,365,92.0,92.0,365.0,365.0,92.0,365.0,t,30,60,90,365,0,0,0,95,0,0,0.0,Unknown,Unknown,4.75,4.8,4.73,4.93,4.93,4.86,4.6,Unknown,t,7,7,0,0,0.0,1,1,1,1,1,1,1
1311046284925535987,Organized Home for 4 at Novena,"Min stays 6 Nights by Govt Regulation.<br /><br />A furnished apartment with well-equipped kitchenette and washer/dryer in the apartment. Hot shower, fresh linen and towels upon check in.<br /><br />Momentus Novena is nestled between the tranquil neighborhoods of Novena and Balestier. Easy convenience to the Novena MRT Station, Novena Square Mall, supermarkets, and delicious famous local eateries along the Balestier Road. We are also located within walking distance to Singapore Novena Medical Hub.",Unknown,108946090,Jc,2016-12-29,Unknown,My team and I look forward to welcoming you here in Singapore.,Unknown,0.97,0.93,f,https://a0.muscache.com/im/pictures/user/User-108946090/original/d458ea31-8b09-45e0-81d6-896e5d57bae1.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-108946090/original/d458ea31-8b09-45e0-81d6-896e5d57bae1.jpeg?aki_policy=profile_x_medium,Novena,17,19,"['email', 'phone']",t,t,Unknown,Novena,Central Region,1.3260759436525231,103.8461587705711,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,1.5,"[""Dedicated workspace"", ""Bidet"", ""Air conditioning"", ""TV"", ""First aid kit"", ""Pool"", ""Hot water"", ""Hair dryer"", ""Iron"", ""Exercise equipment"", ""Kitchen"", ""Washer"", ""Fire extinguisher"", ""Free parking on premises"", ""Exterior security cameras on property"", ""Self check-in"", ""Building staff"", ""Wifi""]",314.0,6,90,6.0,6.0,90.0,90.0,6.0,90.0,t,0,0,0,0,4,4,0,0,0,48,0.0,2025-02-15,2025-06-14,5.0,4.75,4.75,5.0,4.5,4.25,4.5,Authorised Serviced Apartment,t,17,17,0,0,0.53,0,0,0,0,0,0,0
1312255601257594103,Cozy loft unit in town,"Welcome to your perfect getaway! This stylish loft studio features a queen-sized bed, a fully equipped kitchenette, and a cozy seating area with natural light. Enjoy high-speed Wi-Fi and a smart TV for your entertainment.<br /><br />Located in a vibrant area, you'll find grocery stores, diverse restaurants, and lush parks within walking distance. Convenient public transportation access makes exploring Kallang easy. Experience comfort and convenience in this delightful space—book your stay today!",Unknown,657864050,Singapore,2024-10-18,Unknown,Enjoy holiday,a few days or more,0.0,0.0,f,https://a0.muscache.com/im/pictures/user/User/original/7368f845-5a77-4961-bc48-d0bd845a8bfc.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User/original/7368f845-5a77-4961-bc48-d0bd845a8bfc.jpeg?aki_policy=profile_x_medium,Kallang,7,7,"['email', 'phone']",t,t,Unknown,Geylang,Central Region,1.3152881974107715,103.89897063606804,Entire home,Entire home/apt,1,1.0,1 bath,0.0,1.0,"[""Dryer"", ""Smoke alarm"", ""Heating"", ""Essentials"", ""Air conditioning"", ""TV"", ""Paid parking on premises"", ""Hot water"", ""Kitchen"", ""Washer"", ""Fire extinguisher"", ""Exterior security cameras on property"", ""Wifi""]",100.0,92,365,92.0,92.0,365.0,365.0,92.0,365.0,t,30,60,90,365,0,0,0,95,0,0,0.0,Unknown,Unknown,4.75,4.8,4.73,4.93,4.93,4.86,4.6,Unknown,t,7,7,0,0,0.0,1,1,1,1,1,1,1
1312812567245126469,NEW Central Cozy 2 BR Apt -Somerset/OrchardArea,"The 2 Bedrooms Apartment is located at Central. Being in a prime location, it provides easy access to central business districts and the iconic shopping belt of Orchard Road which offers an exciting blend of entertainment, retail and dining experiences.",Unknown,404487343,Darrick,2021-05-31,Unknown,Unknown,within an hour,1.0,1.0,f,https://a0.muscache.com/im/pictures/user/b732287c-7c65-4a0d-a0e2-c8464e7ad1ff.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/b732287c-7c65-4a0d-a0e2-c8464e7ad1ff.jpg?aki_policy=profile_x_medium,River Valley,35,71,"['email', 'phone']",t,t,Unknown,River Valley,Central Region,1.29448,103.84013,Entire serviced apartment,Entire home/apt,5,1.0,1 bath,2.0,2.0,"[""Dishes and silverware"", ""Refrigerator"", ""Hair dryer"", ""Wifi"", ""Clothing storage"", ""Dryer"", ""Luggage dropoff allowed"", ""Air conditioning"", ""Elevator"", ""Iron"", ""Washer"", ""Hangers"", ""Long term stays allowed"", ""Bidet"", ""TV"", ""Hot water"", ""Microwave"", ""Bed linens"", ""Stove"", ""Smoke alarm"", ""Essentials"", ""Dedicated workspace"", ""Self check-in"", ""Kitchen"", ""Hot water kettle"", ""Building staff""]",447.0,2,365,1.0,3.0,365.0,365.0,2.4,365.0,t,0,0,0,56,4,4,0,0,0,24,10728.0,2025-02-11,2025-08-16,4.5,4.75,5.0,5.0,5.0,4.75,4.25,Authorised Serviced Apartment,t,35,27,8,0,0.52,0,0,0,0,0,0,0
1314437239671960203,"Beautiful and Cosy, Near MRT!","This is a 678sqf, 2 Bedrooms + 1 Study unit for Rent in Singapore.<br /><br />- Fully furnished unit with sofa, beds, dining set, white goods, aircon etc,<br />- Bright and airy with beautiful view<br />- Unit available immediately<br />- Min 3 months lease<br /><br />⭑ MRTs<br />• Tanjong Katong (258 m) - 4 mins walk<br /><br />⭑ Bus stops<br />• One Amber (210 m) - 3 mins walk<br />• Tanjong Katong Road South Playground (218 m) - 4 mins walk<br /><br />⭑ Parks<br />• Coastal Playgrove (389 m) - 6 mins wa",Unknown,519208906,Yumi,2023-06-10,Unknown,Unknown,a few days or more,0.0,0.0,f,https://a0.muscache.com/im/pictures/user/5e142059-8bfa-402c-9408-ff9868d2f998.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/5e142059-8bfa-402c-9408-ff9868d2f998.jpg?aki_policy=profile_x_medium,Marine Parade,1,1,['phone'],t,t,Unknown,Marine Parade,Central Region,1.302319799761309,103.89890414309538,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,2.0,"[""Air conditioning"", ""BBQ grill"", ""TV"", ""Pool"", ""Exercise equipment"", ""Kitchen"", ""Washer"", ""Free parking on premises""]",216.0,92,365,92.0,92.0,365.0,365.0,92.0,365.0,t,30,60,90,365,0,0,0,95,0,0,0.0,Unknown,Unknown,4.75,4.8,4.73,4.93,4.93,4.86,4.6,Exempt,f,1,1,0,0,0.0,1,1,1,1,1,1,1
1314483372159402069,City-fringe studio apartment,"Welcome to your perfect getaway! This stylish loft studio features a queen-sized bed, a fully equipped kitchenette, and a cozy seating area with natural light. Enjoy high-speed Wi-Fi and a smart TV for your entertainment.<br /><br />Located in a vibrant area, you'll find grocery stores, diverse restaurants, and lush parks within walking distance. Convenient public transportation access makes exploring Kallang easy. Experience comfort and convenience in this delightful space—book your stay today!",Unknown,657864050,Singapore,2024-10-18,Unknown,Enjoy holiday,a few days or more,0.0,0.0,f,https://a0.muscache.com/im/pictures/user/User/original/7368f845-5a77-4961-bc48-d0bd845a8bfc.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User/original/7368f845-5a77-4961-bc48-d0bd845a8bfc.jpeg?aki_policy=profile_x_medium,Kallang,7,7,"['email', 'phone']",t,t,Unknown,Geylang,Central Region,1.31608,103.89861,Entire home,Entire home/apt,2,1.0,1 bath,0.0,1.0,"[""Dryer"", ""Smoke alarm"", ""Heating"", ""Essentials"", ""Dedicated workspace"", ""Air conditioning"", ""TV"", ""Paid parking on premises"", ""Hot water"", ""Carbon monoxide alarm"", ""Kitchen"", ""Washer"", ""Fire extinguisher"", ""Free parking on premises"", ""Exterior security cameras on property"", ""Wifi""]",101.0,92,365,92.0,92.0,365.0,365.0,92.0,365.0,t,30,60,90,365,0,0,0,95,0,0,0.0,Unknown,Unknown,4.75,4.8,4.73,4.93,4.93,4.86,4.6,Unknown,t,7,7,0,0,0.0,1,1,1,1,1,1,1
1315651915525125863,"Superior Single room, comfortable and well lit","Maximising functionality, the Superior Studio Single offers creature comforts and a kitchenette in a thoughtfully designed studio room for one. <br /> <br />13 sqm <br />Super single bed <br />Accommodates up to 1 occupant",Unknown,667873160,Sheue Zhen,2024-12-20,Unknown,Unknown,Unknown,1.0,1.0,f,https://a0.muscache.com/im/pictures/user/User/original/eb89f370-47a4-45bb-bfc7-4e452cbc596f.png?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User/original/eb89f370-47a4-45bb-bfc7-4e452cbc596f.png?aki_policy=profile_x_medium,Kallang,6,6,"['email', 'phone']",t,t,Unknown,Kallang,Central Region,1.3110586,103.8737653,Room in hotel,Private room,2,1.0,1 private bath,1.0,1.0,"[""Luggage dropoff allowed"", ""Smoke alarm"", ""Heating"", ""Essentials"", ""Air conditioning"", ""TV"", ""Hot water"", ""Hair dryer"", ""Conditioner"", ""Shower gel"", ""Bed linens"", ""Carbon monoxide alarm"", ""Room-darkening shades"", ""Shampoo"", ""Wifi""]",95.0,92,365,1.0,1.0,731.0,731.0,1.0,731.0,t,0,0,0,0,0,0,0,0,0,0,0.0,Unknown,Unknown,4.75,4.8,4.73,4.93,4.93,4.86,4.6,S0578,t,6,0,6,0,0.0,1,1,1,1,1,1,1
1315651916134063029,Superior Queen @ Habyt Studios Kallang,"Discover the essentials of a comfortable stay in the Superior Studio Queen, which features a queen-sized bed, a standing shower bathroom, and microwave. <br /> <br />10 sqm <br />Queen bed <br />Accommodates up to 2 occupants",Unknown,667873160,Sheue Zhen,2024-12-20,Unknown,Unknown,Unknown,1.0,1.0,f,https://a0.muscache.com/im/pictures/user/User/original/eb89f370-47a4-45bb-bfc7-4e452cbc596f.png?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User/original/eb89f370-47a4-45bb-bfc7-4e452cbc596f.png?aki_policy=profile_x_medium,Kallang,6,6,"['email', 'phone']",t,t,Unknown,Kallang,Central Region,1.3110586,103.8737653,Room in hotel,Private room,2,1.0,1 private bath,1.0,1.0,"[""Luggage dropoff allowed"", ""Smoke alarm"", ""Heating"", ""Essentials"", ""Air conditioning"", ""TV"", ""Hot water"", ""Hair dryer"", ""Conditioner"", ""Shower gel"", ""Bed linens"", ""Carbon monoxide alarm"", ""Room-darkening shades"", ""Shampoo"", ""Wifi""]",95.0,92,365,1.0,1.0,28.0,731.0,1.0,646.3,t,8,14,21,44,0,0,0,24,0,0,0.0,Unknown,Unknown,4.75,4.8,4.73,4.93,4.93,4.86,4.6,S0578,t,6,0,6,0,0.0,1,1,1,1,1,1,1
1315652008053341890,Deluxe Studio no window @ Habyt Studios Kallang,"Similar to the Deluxe Studio Queen, this cosy room features an e-window that mimics natural light and allows you to set your favourite time of the day.  <br /> <br />14 sqm <br />Queen bed <br />Accommodates up to 2 occupants",Unknown,667873160,Sheue Zhen,2024-12-20,Unknown,Unknown,Unknown,1.0,1.0,f,https://a0.muscache.com/im/pictures/user/User/original/eb89f370-47a4-45bb-bfc7-4e452cbc596f.png?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User/original/eb89f370-47a4-45bb-bfc7-4e452cbc596f.png?aki_policy=profile_x_medium,Kallang,6,6,"['email', 'phone']",t,t,Unknown,Kallang,Central Region,1.3110586,103.8737653,Room in hotel,Private room,2,1.0,1 private bath,1.0,1.0,"[""Luggage dropoff allowed"", ""Smoke alarm"", ""Heating"", ""Essentials"", ""Air conditioning"", ""TV"", ""Hot water"", ""Hair dryer"", ""Conditioner"", ""Shower gel"", ""Bed linens"", ""Carbon monoxide alarm"", ""Room-darkening shades"", ""Shampoo"", ""Wifi""]",95.0,92,365,1.0,1.0,28.0,731.0,1.0,503.7,t,23,50,77,118,0,0,0,82,0,0,0.0,Unknown,Unknown,4.75,4.8,4.73,4.93,4.93,4.86,4.6,S0578,t,6,0,6,0,0.0,1,1,1,1,1,1,1
1315652015159181079,Thoughtfully designed Deluxe Queen Studio,"Our most popular room option, it offers plenty of storage space and large vintage windows for plenty of natural light to stream through. <br /> <br />14 sqm <br />Queen bed <br />Accommodates up to 2 occupants",Unknown,667873160,Sheue Zhen,2024-12-20,Unknown,Unknown,Unknown,1.0,1.0,f,https://a0.muscache.com/im/pictures/user/User/original/eb89f370-47a4-45bb-bfc7-4e452cbc596f.png?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User/original/eb89f370-47a4-45bb-bfc7-4e452cbc596f.png?aki_policy=profile_x_medium,Kallang,6,6,"['email', 'phone']",t,t,Unknown,Kallang,Central Region,1.3110586,103.8737653,Room in hotel,Private room,2,1.0,1 private bath,1.0,1.0,"[""Luggage dropoff allowed"", ""Smoke alarm"", ""Heating"", ""Essentials"", ""Air conditioning"", ""TV"", ""Hot water"", ""Hair dryer"", ""Conditioner"", ""Shower gel"", ""Bed linens"", ""Carbon monoxide alarm"", ""Room-darkening shades"", ""Shampoo"", ""Wifi""]",95.0,92,365,1.0,1.0,28.0,731.0,1.0,557.7,t,5,27,52,90,2,2,0,57,0,255,0.0,2025-02-25,2025-04-21,3.5,3.0,4.5,4.5,3.5,4.0,3.5,S0578,t,6,0,6,0,0.28,0,0,0,0,0,0,0
